Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeConfirmNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:29:00,2020-06-17 15:29:00,"0,377s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtxNewPasswordConfirm""), confirmNewPass)",Chrome 83.0.4103.97,,,2020-06-17 15:29:00,2020-06-17 15:29:01,"0,527s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.97,,,2020-06-17 15:29:01,2020-06-17 15:29:01,"0,000s",PASSED
"else if (condition == ""cancelSave"")",Chrome 83.0.4103.97,,,2020-06-17 15:29:01,2020-06-17 15:29:01,"0,000s",PASSED
else,Chrome 83.0.4103.97,,,2020-06-17 15:29:01,2020-06-17 15:29:01,"0,439s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Custom/Admin - Change Password,Chrome 83.0.4103.97,,,2020-06-17 15:29:01,2020-06-17 15:31:03,"2m - 2,247s",PASSED
"callTestCase(findTestCase(""Rizka/Admin/AdminMainLogin""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-17 15:29:01,2020-06-17 15:30:39,"1m - 37,748s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/btnMyProfile""))",Chrome 83.0.4103.97,,,2020-06-17 15:30:39,2020-06-17 15:30:39,"0,588s",PASSED
delay(3),Chrome 83.0.4103.97,,,2020-06-17 15:30:39,2020-06-17 15:30:42,"3,005s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/btnChangePassword_v2""))",Chrome 83.0.4103.97,,,2020-06-17 15:30:42,2020-06-17 15:30:43,"0,572s",PASSED
delay(5),Chrome 83.0.4103.97,,,2020-06-17 15:30:43,2020-06-17 15:30:48,"5,003s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeCurrentPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:30:48,2020-06-17 15:30:49,"0,455s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtCurrentPassword""), currentPass)",Chrome 83.0.4103.97,,,2020-06-17 15:30:49,2020-06-17 15:30:49,"0,646s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:30:49,2020-06-17 15:30:50,"0,432s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtNewPassword""), newPass)",Chrome 83.0.4103.97,,,2020-06-17 15:30:50,2020-06-17 15:30:50,"0,563s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeConfirmNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:30:50,2020-06-17 15:30:51,"0,393s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtxNewPasswordConfirm""), confirmNewPass)",Chrome 83.0.4103.97,,,2020-06-17 15:30:51,2020-06-17 15:30:51,"0,552s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.97,,,2020-06-17 15:30:51,2020-06-17 15:30:51,"0,001s",PASSED
"else if (condition == ""cancelSave"")",Chrome 83.0.4103.97,,,2020-06-17 15:30:51,2020-06-17 15:30:51,"0,001s",PASSED
else,Chrome 83.0.4103.97,,,2020-06-17 15:30:51,2020-06-17 15:31:03,"12,271s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Custom/Admin - Change Password,Chrome 83.0.4103.97,,,2020-06-17 15:31:03,2020-06-17 15:32:54,"1m - 50,506s",FAILED
"callTestCase(findTestCase(""Rizka/Admin/AdminMainLogin""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-17 15:31:04,2020-06-17 15:32:04,"1m - 0,680s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/btnMyProfile""))",Chrome 83.0.4103.97,,,2020-06-17 15:32:04,2020-06-17 15:32:06,"1,692s",PASSED
delay(3),Chrome 83.0.4103.97,,,2020-06-17 15:32:06,2020-06-17 15:32:09,"3,005s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/btnChangePassword_v2""))",Chrome 83.0.4103.97,,,2020-06-17 15:32:09,2020-06-17 15:32:09,"0,529s",PASSED
delay(5),Chrome 83.0.4103.97,,,2020-06-17 15:32:09,2020-06-17 15:32:14,"5,004s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeCurrentPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:32:14,2020-06-17 15:32:15,"0,419s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtCurrentPassword""), currentPass)",Chrome 83.0.4103.97,,,2020-06-17 15:32:15,2020-06-17 15:32:15,"0,581s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:32:15,2020-06-17 15:32:16,"0,414s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtNewPassword""), newPass)",Chrome 83.0.4103.97,,,2020-06-17 15:32:16,2020-06-17 15:32:16,"0,564s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeConfirmNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:32:16,2020-06-17 15:32:17,"0,414s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtxNewPasswordConfirm""), confirmNewPass)",Chrome 83.0.4103.97,,,2020-06-17 15:32:17,2020-06-17 15:32:17,"0,562s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.97,,,2020-06-17 15:32:17,2020-06-17 15:32:54,"36,564s",FAILED
